FishIDs,Stock,Pond,Trial,Chamber.No,Ind,Mass,Volume,SMR.Start.Date,SMR.Date.Time,SMR.Phase,SMR.Temp.true,Temp.factor,Slope.with.BR.SMR,Slope.SMR,SE.SMR,R2.SMR,MR.abs.with.BR,BR.SMR,SMR.abs,SMR,SMR.units,DO.unit,MMR.Date,MMR.Date.Time,MMR.Phase,MMR.Temp.true,Slope.with.BR.MMR,Slope.MMR,SE.MMR,R2.MMR,MR.abs.with.BR.MMR,BR.MMR,MMR.abs,MMR,MMR.units,MMR.Best.Temp,MMR.Best.abs.with.BR,MMR.Best.BR,MR.Best.abs,MMR.Best,MMR.Best.units,Trial.Best.MMR,Experiment,test.Num,Replicate,AS.absolute,AS.absolute.units,AS.factorial,AS.Best.absolute,AS.Best.absolute.units,AS.Best.factorial,K,relative.weight
152,LP,DB,Acute,CH8,40,3.59,78,9/9/21,(2021-Sep-09 07:41:13),M80,24.91366667,25,-0.004853095,-0.004742915,4.44E-05,0.989784169,1.300726584,2.270298538,1.271196207,358.0834387,5.968057311,mg O2,9/9/21,(2021-Sep-09 10:28:55),M8,24.8985,-0.008666423,-0.008448892,4.99E-05,0.995897374,2.324958737,2.51004314,2.26660127,651.322204,10.85537007,24.90983333,2.607412895,3.082532455,2.527038546,746.4716971,12.44119495,SMR,5,3,1,293.2387654,4.887312756,1.818911834,388.3882584,6.47313764,2.08463061,0.604607998,77.31966514
153,LP,DB,Acute,CH1,33,4.22,78,9/10/21,(2021-Sep-10 04:44:30),M64,21.03916667,21,-0.003010367,-0.002941681,5.39E-05,0.961525837,0.801745099,2.281665696,0.783451956,194.8885464,3.24814244,mg O2,9/10/21,(2021-Sep-10 09:12:31),M1,21.02966667,-0.006690366,-0.007106683,6.90E-05,0.989002142,1.780145949,-6.222633591,1.890917909,462.3271172,7.705451953,20.97875,2.499798265,3.980941621,2.400282756,559.6530872,9.327551454,SMR,5,4,2,267.4385708,4.457309513,2.372264177,364.7645409,6.079409014,2.871657148,0.612497652,77.64214898
154,LP,DB,Acute,CH2,34,4.64,78,9/9/21,(2021-Sep-09 21:46:30),M26,20.98633333,21,-0.003710889,-0.00350141,5.15E-05,0.97519248,0.981099684,5.644993645,0.925716669,203.0080416,3.383467359,mg O2,9/10/21,(2021-Sep-10 09:23:31),M2,20.994,-0.010929442,-0.01057759,9.49E-05,0.990588628,2.89035661,3.219305727,2.797307194,616.146959,10.26911598,20.994,3.42679856,2.714606093,3.333774478,616.146959,10.26911598,MMR,5,4,2,413.1389175,6.885648625,3.035086464,413.1389175,6.885648625,3.035086464,0.63131832,79.39014283
155,LP,DB,Acute,CH3,35,4.84,78,9/9/21,(2021-Sep-09 20:18:30),M18,21.02866667,21,-0.003851133,-0.003512621,3.99E-05,0.984971566,1.015543661,8.789914431,0.926278243,195.0059458,3.250099097,mg O2,9/10/21,(2021-Sep-10 09:34:31),M3,21.03108333,-0.009612808,-0.0100132,5.11E-05,0.996932676,2.536627743,-4.165192879,2.642283181,562.1879109,9.369798515,21.03108333,3.0024934,3.14537122,2.908053837,562.1879109,9.369798515,MMR,5,4,2,367.1819651,6.119699418,2.882927023,367.1819651,6.119699418,2.882927023,0.640427942,80.63061209
156,LP,DB,Acute,CH4,36,4.55,78,9/9/21,(2021-Sep-09 22:52:30),M32,21.06733333,21,-0.003474645,-0.003354483,2.52E-05,0.99339794,0.919266104,3.45826504,0.887475446,196.779478,3.279657966,mg O2,9/10/21,(2021-Sep-10 09:34:31),M3,21.03108333,-0.010246832,-0.010450109,0.00012011,0.984651048,2.712418288,-1.983803106,2.766227327,618.8428023,10.31404671,21.03108333,3.013151271,-1.423349664,3.05603895,618.8428023,10.31404671,MMR,5,4,2,422.0633244,7.034388739,3.144854376,422.0633244,7.034388739,3.144854376,0.681701175,86.45000637
157,LP,DB,Acute,CH5,37,4.62,78,9/9/21,(2021-Sep-09 18:06:30),M6,21.00533333,21,-0.003756602,-0.003404022,7.04E-05,0.952040968,0.995890343,9.385618456,0.902419875,206.9770356,3.44961726,mg O2,9/10/21,(2021-Sep-10 09:56:31),M5,21.00866667,-0.010563213,-0.010273548,4.53E-05,0.997713999,2.800349998,2.74220318,2.723558712,624.6694293,10.41115716,21.00866667,2.905428765,2.643027687,2.828637479,624.6694293,10.41115716,MMR,5,4,2,417.6923937,6.961539895,3.018061533,417.6923937,6.961539895,3.018061533,0.632464958,79.88159491
158,LP,DB,Acute,CH6,38,4.42,78,9/9/21,(2021-Sep-09 18:17:30),M7,20.99408333,21,-0.003292351,-0.003061521,4.76E-05,0.972336962,0.87257828,7.011084418,0.811401081,185.2513883,3.087523138,mg O2,9/10/21,(2021-Sep-10 10:18:31),M7,21.06833333,-0.008177272,-0.007958453,4.43E-05,0.996354365,2.167238884,2.675941326,2.109244843,481.5627495,8.026045826,21.06833333,2.678793789,2.16493114,2.620799749,481.5627495,8.026045826,MMR,5,4,2,296.3113613,4.938522688,2.599509532,296.3113613,4.938522688,2.599509532,0.649440587,82.29151948
159,LP,DB,Acute,CH7,39,4.52,78,9/10/21,(2021-Sep-10 07:51:30),M81,21.00841667,21,-0.003414624,-0.003184736,5.19E-05,0.969611162,0.904615932,6.732468448,0.84371295,191.3181293,3.188635488,mg O2,9/10/21,(2021-Sep-10 10:29:31),M8,21.04016667,-0.008021481,-0.008262318,7.45E-05,0.99049908,2.123927715,-3.00240434,2.187696613,491.6172163,8.193620272,21.04016667,3.040528196,-2.098437322,3.104331775,491.6172163,8.193620272,MMR,5,4,2,300.299087,5.004984783,2.569632152,300.299087,5.004984783,2.569632152,0.64485105,81.57727804
160,LP,DB,Acute,CH8,40,3.55,78,9/9/21,(2021-Sep-09 19:01:30),M11,21.01725,21,-0.002897244,-0.002609263,3.64E-05,0.977477053,0.777249514,9.939826055,0.699992264,201.1472023,3.352453371,mg O2,9/10/21,(2021-Sep-10 10:29:31),M8,21.04016667,-0.007725051,-0.007507521,4.22E-05,0.996284762,2.074361728,2.815916063,2.015949442,591.1875198,9.85312533,21.04016667,2.607412895,3.082532455,2.527038546,591.1875198,9.85312533,MMR,5,4,2,390.0403175,6.500671958,2.939079008,390.0403175,6.500671958,2.939079008,0.604607998,77.31966514
161,LP,DB,Acute,CH1,41,2.79,78,9/15/21,(2021-Sep-15 08:53:34),M65,25.08408333,25,-0.002949803,-0.002826741,4.07E-05,0.976140207,0.798676837,4.171874728,0.76535704,274.3215198,4.57202533,mg O2,9/15/21,(2021-Sep-15 13:09:35),M1,25.07558333,-0.007311801,-0.007242727,4.59E-05,0.995284516,1.980766973,0.944695661,1.962054754,713.4744559,11.89124093,25.01725,2.278854669,0.837704068,2.259764611,809.9514734,13.49919122,SMR,6,1,1,439.1529361,7.319215602,2.600869434,535.6299536,8.927165893,2.95256265,0.628215252,81.80277173
162,LP,DB,Acute,CH2,42,2.97,78,9/15/21,(2021-Sep-15 01:55:34),M27,25.07458333,25,-0.002972591,-0.002890412,5.00E-05,0.965878192,0.802920607,2.764572453,0.780723285,262.8697931,4.381163218,mg O2,9/15/21,(2021-Sep-15 13:20:35),M2,25.0655,-0.007195603,-0.007128434,9.74E-05,0.978463409,1.947216553,0.933471617,1.929039839,681.639519,11.36065865,25.01725,2.220181276,0.802192838,2.202371141,741.5391047,12.35898508,SMR,6,1,1,418.7697259,6.979495432,2.593069029,478.6693117,7.977821861,2.820936921,0.609473492,79.02776711
163,LP,DB,Acute,CH3,43,3.27,78,9/15/21,(2021-Sep-15 09:15:34),M67,25.08208333,25,-0.002642836,-0.002535255,4.88E-05,0.958089947,0.710997016,4.070694506,0.682054499,208.5793576,3.476322627,mg O2,9/15/21,(2021-Sep-15 13:31:35),M3,25.0425,-0.007993945,-0.007930611,5.86E-05,0.993599293,2.154911747,0.792276617,2.137838885,685.2047708,11.42007951,25.0425,2.154911747,0.792276617,2.137838885,685.2047708,11.42007951,MMR,6,1,1,476.6254132,7.943756887,3.285103467,476.6254132,7.943756887,3.285103467,0.60546875,78.07923242
164,LP,DB,Acute,CH4,44,4.44,78,9/15/21,(2021-Sep-15 04:18:34),M40,25.0795,25,-0.005477569,-0.00539158,3.90E-05,0.993860476,1.450547804,1.569827607,1.427776704,321.5713297,5.359522162,mg O2,9/15/21,(2021-Sep-15 13:42:35),M4,25.01833333,-0.010423893,-0.010356124,5.97E-05,0.996093335,2.767168248,0.650128381,2.749178102,645.3469723,10.75578287,25.102,2.885317179,0.567279097,2.868949378,646.1597697,10.7693295,SMR,6,1,1,323.7756426,5.39626071,2.006854818,324.58844,5.409807333,2.009382398,0.559734916,70.52692483
165,LP,DB,Acute,CH5,45,2.72,78,9/15/21,(2021-Sep-15 00:27:34),M19,24.96808333,25,-0.002772565,-0.002707057,4.29E-05,0.971260187,0.751387408,2.362721841,0.733634214,269.718461,4.495307684,mg O2,9/15/21,(2021-Sep-15 13:53:35),M5,24.945,-0.00766334,-0.007597441,4.22E-05,0.996380438,2.080412834,0.859926717,2.062522808,796.3408527,13.27234754,24.945,2.080412834,0.859926717,2.062522808,796.3408527,13.27234754,MMR,6,1,1,526.6223917,8.777039861,2.952489235,526.6223917,8.777039861,2.952489235,0.580897361,75.60542464
166,LP,DB,Acute,CH6,46,3.07,78,9/15/21,(2021-Sep-15 09:37:34),M69,24.99275,25,-0.002946434,-0.002828903,3.92E-05,0.977805142,0.794794768,3.988919274,0.763091046,248.5638588,4.142730979,mg O2,9/15/21,(2021-Sep-15 14:04:35),M6,24.97266667,-0.008742729,-0.008673741,5.23E-05,0.995732266,2.363054742,0.789088095,2.344408158,802.8795062,13.3813251,24.97266667,2.363054742,0.789088095,2.344408158,802.8795062,13.3813251,MMR,6,1,1,554.3156475,9.238594124,3.230073391,554.3156475,9.238594124,3.230073391,0.578913046,74.78987446
167,LP,DB,Acute,CH7,47,5.23,78,9/15/21,(2021-Sep-15 11:49:34),M81,24.9425,25,-0.005069909,-0.004933243,3.59E-05,0.993805881,1.328174319,2.695630619,1.292371646,247.1073892,4.118456487,mg O2,9/15/21,(2021-Sep-15 14:15:35),M7,24.98483333,-0.010448184,-0.010379342,8.59E-05,0.991983501,2.747663483,0.658890627,2.729559386,551.4261386,9.190435644,24.96525,3.751380114,0.644832521,3.727189995,712.6558309,11.87759718,SMR,6,1,1,304.3187494,5.071979157,2.23152428,465.5484417,7.759140695,2.883992394,0.591221246,74.03223661
168,LP,DB,Acute,CH8,48,5.26,78,9/15/21,(2021-Sep-15 04:29:34),M41,25.00533333,25,-0.005805027,-0.005730287,4.40E-05,0.993100266,1.520127662,1.287505555,1.500555934,285.2767936,4.754613226,mg O2,9/15/21,(2021-Sep-15 14:37:35),M9,24.93758333,-0.011549248,-0.011480755,0.000105957,0.99004927,3.038052906,0.593057236,3.020035513,612.5832684,10.20972114,24.94075,3.489147865,0.640682572,3.466793503,659.0862173,10.98477029,SMR,6,1,1,327.3064748,5.455107913,2.147329479,373.8094237,6.230157062,2.310339404,0.569179181,71.16373883
169,LP,DB,Acute,CH1,41,2.75,78,9/16/21,(2021-Sep-16 10:07:12),M76,23.12272222,23,-0.002564893,-0.002413059,2.18E-05,0.985794679,0.694829447,5.919692181,0.653697683,237.7082483,3.961804139,mg O2,9/16/21,(2021-Sep-16 11:11:59),M1,23.01461111,-0.007219315,-0.007150003,3.23E-05,0.996374912,1.95779164,0.960095128,1.938994978,726.2153476,12.10358913,23.01461111,1.95779164,0.960095128,1.938994978,726.2153476,12.10358913,MMR,6,2,1,488.5070993,8.141784988,3.055070039,488.5070993,8.141784988,3.055070039,0.628215252,81.80277173
170,LP,DB,Acute,CH2,42,2.83,78,9/16/21,(2021-Sep-16 09:43:12),M74,23.11144444,23,-0.002486345,-0.002332923,3.73E-05,0.956623666,0.672834882,6.170582135,0.631317053,223.0802308,3.718003846,mg O2,9/16/21,(2021-Sep-16 11:23:59),M2,22.98138889,-0.00786359,-0.007795871,4.43E-05,0.994293285,2.128548095,0.861178668,2.110217493,750.9670794,12.51611799,22.98138889,2.128548095,0.861178668,2.110217493,750.9670794,12.51611799,MMR,6,2,1,527.8868487,8.798114144,3.366354234,527.8868487,8.798114144,3.366354234,0.609473492,79.02776711
171,LP,DB,Acute,CH3,43,3.12,78,9/16/21,(2021-Sep-16 04:43:12),M49,23.16811111,23,-0.002566502,-0.002472778,2.45E-05,0.982854925,0.69184684,3.651812594,0.66658189,213.6480418,3.560800697,mg O2,9/16/21,(2021-Sep-16 11:35:59),M3,22.9585,-0.007850501,-0.007786509,4.11E-05,0.995056057,2.118504724,0.815126974,2.101236221,691.1961252,11.51993542,22.9585,2.118504724,0.815126974,2.101236221,691.1961252,11.51993542,MMR,6,2,1,477.5480834,7.959134724,3.235209269,477.5480834,7.959134724,3.235209269,0.60546875,78.07923242
172,LP,DB,Acute,CH4,44,4.26,78,9/16/21,(2021-Sep-16 04:31:12),M48,23.16661111,23,-0.004406124,-0.004303795,1.96E-05,0.996340226,1.169667298,2.322432823,1.142502561,268.1930895,4.469884824,mg O2,9/16/21,(2021-Sep-16 11:47:59),M4,23.00155556,-0.010235053,-0.010166181,3.02E-05,0.998435875,2.719617443,0.672909474,2.70131688,644.7056992,10.74509499,23.00155556,2.719617443,0.672909474,2.70131688,644.7056992,10.74509499,MMR,6,2,1,376.5126097,6.275210162,2.403886321,376.5126097,6.275210162,2.403886321,0.559734916,70.52692483
173,LP,DB,Acute,CH5,45,2.59,78,9/16/21,(2021-Sep-16 07:43:12),M64,23.05133333,23,-0.002281045,-0.002158293,2.65E-05,0.973919953,0.619248886,5.381394673,0.585924659,226.2257371,3.770428951,mg O2,9/16/21,(2021-Sep-16 11:59:59),M5,22.90383333,-0.006663428,-0.006596044,2.17E-05,0.998069001,1.811359547,1.011241986,1.793042319,720.0973167,12.00162194,22.90383333,1.811359547,1.011241986,1.793042319,720.0973167,12.00162194,MMR,6,2,1,493.8715796,8.231192993,3.183091924,493.8715796,8.231192993,3.183091924,0.580897361,75.60542464
174,LP,DB,Acute,CH6,46,2.92,78,9/16/21,(2021-Sep-16 05:43:12),M54,23.03722222,23,-0.002488125,-0.00238263,2.31E-05,0.98348128,0.672510264,4.239913113,0.643996414,220.546717,3.675778616,mg O2,9/16/21,(2021-Sep-16 12:11:59),M6,22.88477778,-0.008488163,-0.008417368,2.36E-05,0.998598004,2.296998636,0.834040134,2.277840746,804.8907228,13.41484538,22.88477778,2.296998636,0.834040134,2.277840746,804.8907228,13.41484538,MMR,6,2,1,584.3440059,9.739066764,3.649524844,584.3440059,9.739066764,3.649524844,0.578913046,74.78987446
175,LP,DB,Acute,CH7,47,4.95,78,9/16/21,(2021-Sep-16 09:07:12),M71,23.05644444,23,-0.003941837,-0.003807952,3.41E-05,0.985981052,1.036624315,3.396510735,1.001415259,202.3061129,3.371768549,mg O2,9/16/21,(2021-Sep-16 12:35:59),M8,22.91794444,-0.00956354,-0.009488571,5.61E-05,0.993808709,2.517085413,0.783905466,2.497353843,510.7063074,8.511771791,22.91794444,2.517085413,0.783905466,2.497353843,510.7063074,8.511771791,MMR,6,2,1,308.4001945,5.140003242,2.524423509,308.4001945,5.140003242,2.524423509,0.591221246,74.03223661
176,LP,DB,Acute,CH8,48,4.93,78,9/16/21,(2021-Sep-16 05:19:12),M52,23.02327778,23,-0.004580081,-0.004487424,2.36E-05,0.995113211,1.204799338,2.023032338,1.180425858,239.4372937,3.990621562,mg O2,9/16/21,(2021-Sep-16 12:35:59),M8,22.91794444,-0.01095377,-0.0108861,3.18E-05,0.998482536,2.885354368,0.617770832,2.86752949,593.6914058,9.894856763,22.91794444,2.885354368,0.617770832,2.86752949,593.6914058,9.894856763,MMR,6,2,1,354.2541121,5.904235201,2.479527715,354.2541121,5.904235201,2.479527715,0.569179181,71.16373883
177,LP,DB,Acute,CH1,41,2.67,78,9/16/21,(2021-Sep-16 23:16:16),M29,20.98533333,21,-0.002057392,-0.001964874,1.63E-05,0.983925771,0.557939958,4.496852385,0.532850221,199.5693713,3.326156189,mg O2,9/17/21,(2021-Sep-17 09:15:13),M1,20.97083333,-0.007030141,-0.006960691,3.28E-05,0.996066505,1.907249022,0.987882489,1.888407643,715.3059253,11.92176542,20.97083333,1.907249022,0.987882489,1.888407643,715.3059253,11.92176542,MMR,6,3,1,515.7365539,8.595609232,3.584247024,515.7365539,8.595609232,3.584247024,0.628215252,81.80277173
178,LP,DB,Acute,CH2,42,2.81,78,9/17/21,(2021-Sep-17 02:44:16),M45,20.976,21,-0.002125858,-0.002013842,2.31E-05,0.969558405,0.575435739,5.269193133,0.545114918,193.9910741,3.233184568,mg O2,9/17/21,(2021-Sep-17 09:27:13),M2,21.02477778,-0.006779958,-0.00671192,3.10E-05,0.996206491,1.835714435,1.003519839,1.817292677,651.3593823,10.85598971,21.02477778,1.835714435,1.003519839,1.817292677,651.3593823,10.85598971,MMR,6,3,1,457.3683083,7.622805138,3.357677076,457.3683083,7.622805138,3.357677076,0.609473492,79.02776711
179,LP,DB,Acute,CH3,43,3.04,78,9/17/21,(2021-Sep-17 04:15:16),M52,21.01041667,21,-0.002039935,-0.001934644,1.67E-05,0.982672853,0.550488625,5.161455745,0.522075398,171.7353284,2.862255474,mg O2,9/17/21,(2021-Sep-17 09:39:13),M3,20.96066667,-0.00519191,-0.005127538,4.80E-05,0.984643786,1.402002715,1.239864137,1.384619786,463.0835406,7.71805901,20.96066667,1.402002715,1.239864137,1.384619786,463.0835406,7.71805901,MMR,6,3,1,291.3482122,4.855803536,2.696495502,291.3482122,4.855803536,2.696495502,0.60546875,78.07923242
180,LP,DB,Acute,CH4,44,4.19,78,9/17/21,(2021-Sep-17 05:33:16),M58,21.01733333,21,-0.00368709,-0.003562651,1.44E-05,0.99612084,0.979718795,3.374997061,0.946653314,225.9315786,3.76552631,mg O2,9/17/21,(2021-Sep-17 09:51:13),M4,20.98683333,-0.009559192,-0.009489677,7.35E-05,0.989431971,2.54243919,0.72721151,2.523950279,612.6092911,10.21015485,20.98683333,2.54243919,0.72721151,2.523950279,612.6092911,10.21015485,MMR,6,3,1,386.6777125,6.444628542,2.71148148,386.6777125,6.444628542,2.71148148,0.559734916,70.52692483
181,LP,DB,Acute,CH5,45,2.49,78,9/17/21,(2021-Sep-17 00:47:16),M36,20.921625,21,-0.001768448,-0.001682395,1.75E-05,0.974850623,0.480727807,4.865986929,0.457335655,183.6689378,3.061148963,mg O2,9/17/21,(2021-Sep-17 10:03:13),M5,20.92261111,-0.005619814,-0.005551562,4.31E-05,0.989405465,1.527870084,1.214487267,1.509314297,608.5944744,10.14324124,20.92261111,1.527870084,1.214487267,1.509314297,608.5944744,10.14324124,MMR,6,3,1,424.9255366,7.082092277,3.313540557,424.9255366,7.082092277,3.313540557,0.580897361,75.60542464
182,LP,DB,Acute,CH6,46,2.83,78,9/17/21,(2021-Sep-17 03:10:16),M47,20.92245833,21,-0.00208126,-0.001976162,1.42E-05,0.987920375,0.563213923,5.049746431,0.534773048,188.9657415,3.149429025,mg O2,9/17/21,(2021-Sep-17 10:15:13),M6,20.95888889,-0.006692717,-0.006620862,3.52E-05,0.995007667,1.81185239,1.073629255,1.792399813,640.1427902,10.6690465,20.95888889,1.81185239,1.073629255,1.792399813,640.1427902,10.6690465,MMR,6,3,1,451.1770487,7.519617479,3.387612935,451.1770487,7.519617479,3.387612935,0.578913046,74.78987446
183,LP,DB,Acute,CH7,47,4.89,78,9/16/21,(2021-Sep-16 23:16:16),M29,20.937375,21,-0.003585464,-0.003511457,4.53E-05,0.961893848,0.943679872,2.064087614,0.924201493,188.9982603,3.149971006,mg O2,9/17/21,(2021-Sep-17 10:27:13),M7,20.92627778,-0.009443102,-0.009370672,6.28E-05,0.992072609,2.487426427,0.767019268,2.468347387,511.0450076,8.517416793,20.92627778,2.487426427,0.767019268,2.468347387,511.0450076,8.517416793,MMR,6,3,1,322.0467473,5.367445788,2.703966728,322.0467473,5.367445788,2.703966728,0.591221246,74.03223661
184,LP,DB,Acute,CH8,48,4.83,78,9/16/21,(2021-Sep-16 18:04:16),M5,20.92320833,21,-0.003613961,-0.003581432,4.36E-05,0.965675087,0.951960747,0.900097492,0.943392173,195.3192904,3.255321506,mg O2,9/17/21,(2021-Sep-17 10:39:13),M8,20.89605556,-0.010531647,-0.010462453,5.11E-05,0.995775022,2.777953638,0.657009834,2.759702209,583.4465559,9.724109264,20.89605556,2.777953638,0.657009834,2.759702209,583.4465559,9.724109264,MMR,6,3,1,388.1272655,6.468787758,2.987142513,388.1272655,6.468787758,2.987142513,0.569179181,71.16373883
185,LP,DB,Acute,CH1,41,2.64,78,9/18/21,(2021-Sep-18 02:54:55),M54,25.11441667,25,-0.002645394,-0.00253528,4.35E-05,0.966383456,0.717684723,4.162483003,0.687811219,260.5345526,4.342242543,mg O2,9/18/21,(2021-Sep-18 09:24:54),M1,25.00566667,-0.006965452,-0.00689614,4.64E-05,0.994683906,1.88493497,0.995086757,1.866178232,659.4269372,10.99044895,25.00566667,1.88493497,0.995086757,1.866178232,659.4269372,10.99044895,MMR,6,4,2,398.8923846,6.64820641,2.531053677,398.8923846,6.64820641,2.531053677,0.628215252,81.80277173
186,LP,DB,Acute,CH2,42,2.79,78,9/18/21,(2021-Sep-18 03:49:55),M59,25.09683333,25,-0.002753845,-0.002633663,4.36E-05,0.968718648,0.745620145,4.36416634,0.713080042,255.5842443,4.259737405,mg O2,9/18/21,(2021-Sep-18 09:35:54),M2,25.03858333,-0.007747642,-0.007679922,5.82E-05,0.993271429,2.096325945,0.874066768,2.078002656,731.6910762,12.19485127,25.03858333,2.096325945,0.874066768,2.078002656,731.6910762,12.19485127,MMR,6,4,2,476.1068319,7.935113865,2.862817613,476.1068319,7.935113865,2.862817613,0.609473492,79.02776711
187,LP,DB,Acute,CH3,43,2.99,78,9/18/21,(2021-Sep-18 08:46:55),M86,25.07241667,25,-0.0023824,-0.002255203,4.42E-05,0.956601725,0.64333379,5.339012912,0.608986116,203.6742864,3.394571439,mg O2,9/18/21,(2021-Sep-18 09:57:54),M4,25.01366667,-0.005761771,-0.005695196,5.38E-05,0.989575819,1.554018813,1.155467439,1.536062632,498.7216336,8.312027227,25.01366667,1.554018813,1.155467439,1.536062632,498.7216336,8.312027227,MMR,6,4,2,295.0473473,4.917455788,2.448623449,295.0473473,4.917455788,2.448623449,0.60546875,78.07923242
188,LP,DB,Acute,CH4,44,4.12,78,9/18/21,(2021-Sep-18 01:04:55),M44,25.06966667,25,-0.004553277,-0.004494093,4.16E-05,0.989863508,1.211026071,1.299808903,1.195285047,290.1177298,4.835295496,mg O2,9/18/21,(2021-Sep-18 10:08:54),M5,25.02383333,-0.011850054,-0.011777906,4.66E-05,0.998153931,3.153441525,0.608838789,3.13424215,768.1966053,12.80327676,25.02383333,3.153441525,0.608838789,3.13424215,768.1966053,12.80327676,MMR,6,4,2,478.0788755,7.967981259,2.647878866,478.0788755,7.967981259,2.647878866,0.559734916,70.52692483
189,LP,DB,Acute,CH5,45,2.48,78,9/18/21,(2021-Sep-18 05:06:55),M66,24.985,25,-0.002285846,-0.002171632,3.13E-05,0.976076502,0.621457584,4.996563197,0.590406063,238.0669611,3.967782685,mg O2,9/18/21,(2021-Sep-18 10:19:54),M6,24.97833333,-0.00810654,-0.008035614,5.83E-05,0.993818843,2.204233009,0.874914815,2.184947848,884.5942704,14.74323784,24.97833333,2.204233009,0.874914815,2.184947848,884.5942704,14.74323784,MMR,6,4,2,646.5273093,10.77545515,3.715737229,646.5273093,10.77545515,3.715737229,0.580897361,75.60542464
190,LP,DB,Acute,CH6,46,2.8,78,9/18/21,(2021-Sep-18 03:49:55),M59,25.00583333,25,-0.002602321,-0.002494506,3.36E-05,0.979053401,0.704500464,4.143066667,0.67531254,241.18305,4.0197175,mg O2,9/18/21,(2021-Sep-18 10:30:54),M7,24.95658333,-0.00786168,-0.007787289,6.67E-05,0.991415197,2.129446176,0.94624987,2.109296295,764.2377879,12.73729647,24.95658333,2.129446176,0.94624987,2.109296295,764.2377879,12.73729647,MMR,6,4,2,523.0547379,8.717578965,3.168704384,523.0547379,8.717578965,3.168704384,0.578913046,74.78987446
191,LP,DB,Acute,CH7,47,4.83,78,9/18/21,(2021-Sep-18 07:18:55),M78,25.0275,25,-0.003936081,-0.003809037,4.98E-05,0.980203658,1.036810863,3.227671976,1.003346009,207.732093,3.462201549,mg O2,9/18/21,(2021-Sep-18 10:52:54),M9,24.97191667,-0.010358215,-0.010279165,8.69E-05,0.991627749,2.729223817,0.763158933,2.708395502,563.0759878,9.384599797,24.97191667,2.729223817,0.763158933,2.708395502,563.0759878,9.384599797,MMR,6,4,2,355.3438949,5.922398248,2.710587372,355.3438949,5.922398248,2.710587372,0.591221246,74.03223661
192,LP,DB,Acute,CH8,48,4.73,78,9/18/21,(2021-Sep-18 03:16:55),M56,24.95233333,25,-0.004591377,-0.004500904,5.60E-05,0.98203258,1.21107666,1.970504614,1.187212338,250.996266,4.1832711,mg O2,9/18/21,(2021-Sep-18 10:52:54),M9,24.97191667,-0.01133316,-0.011261615,6.46E-05,0.996130742,2.992634354,0.631295781,2.97374198,639.5144042,10.6585734,24.97191667,2.992634354,0.631295781,2.97374198,639.5144042,10.6585734,MMR,6,4,2,388.5181382,6.475302304,2.547904056,388.5181382,6.475302304,2.547904056,0.569179181,71.16373883
193,UP,ME,Acute,CH1,49,17.01,317,9/21/21,(2021-Sep-21 10:33:42),M74,27.04275,27,-0.005253665,-0.004921438,1.91E-05,0.998214254,5.67376897,6.323710338,5.314976255,312.461861,5.207697683,mg O2,9/21/21,(2021-Sep-21 13:48:40),M5,27.09183333,-0.008905934,-0.008871073,5.57E-05,0.997721728,9.63251543,0.391437452,9.594810157,579.3967486,9.656612477,26.78966667,11.71030271,0.201701068,11.6866829,687.0477896,11.45079649,SMR,7,1,1,266.9348876,4.448914793,1.854295903,374.5859286,6.24309881,2.198821281,0.667274641,78.21096005
