"FishIDs","Stock","Pond","Trial","Chamber.No","Ind","Mass","Volume","SMR.Start.Date","SMR.Date.Time","SMR.Phase","SMR.Temp.true","Temp.factor","Slope.with.BR.SMR","Slope.SMR","SE.SMR","R2.SMR","MR.abs.with.BR","BR.SMR","SMR.abs","SMR","SMR.units","DO.unit","MMR.Date","MMR.Date.Time","MMR.Phase","MMR.Temp.true","Slope.with.BR.MMR","Slope.MMR","SE.MMR","R2.MMR","MR.abs.with.BR.MMR","BR.MMR","MMR.abs","MMR","MMR.units","MMR.Best.Temp","MMR.Best","MMR.Best.units","DO.unit.1","Trial.Best.MMR","Experiment","test.Num","Replicate","AS.absolute","AS.absolute.units","AS.factorial","AS.Best.absolute","AS.Best.absolute.units","AS.Best.factorial","K","relative.weight","SMR.nm","SMR.nm.units","MMR.nm","MMR.nm.units","SMR.ms","SMR.ms.units","MMR.ms","MMR.ms.units","MMR.Best.ms","MMR.Best.ms.units","AS.ms","AS.ms.units","AS.Best.ms","AS.Best.ms.units"
166,"LP","DB","Acute","CH6",46,3.07,78,"","(2021-Sep-15 09:37:34)","M69",24.99275,"25",-0.002946434,-0.002828903,3.92e-05,0.977805142,0.794794768,3.988919274,0.763091046,248.5638588,4.142730979,"mg O2","","(2021-Sep-15 14:04:35)","M6",24.97266667,-0.008742729,-0.008673741,5.23e-05,0.995732266,2.363054742,0.789088095,2.344408158,802.8795062,13.3813251,24.97266667,802.8795062,13.3813251,"mg O2","MMR",6,1,1,554.3156475,9.238594124,3.230073391,554.3156475,9.238594124,3.230073391,NA,NA,0.763091046516,0.01271818410553,2.464840084034,0.041080668057,298.355784481437,4.97259640682363,836.856880006085,13.9476146632937,836.856880006085,13.9476146632937,538.501095524649,8.97501825647006,538.501095524649,8.97501825647006
167,"LP","DB","Acute","CH7",47,5.23,78,"","(2021-Sep-15 11:49:34)","M81",24.9425,"25",-0.005069909,-0.004933243,3.59e-05,0.993805881,1.328174319,2.695630619,1.292371646,247.1073892,4.118456487,"mg O2","","(2021-Sep-15 14:15:35)","M7",24.98483333,-0.010448184,-0.010379342,8.59e-05,0.991983501,2.747663483,0.658890627,2.729559386,551.4261386,9.190435644,24.96525,712.6558309,11.87759718,"mg O2","SMR",6,1,1,304.3187494,5.071979157,2.23152428,465.5484417,7.759140695,2.883992394,NA,NA,1.292371645516,0.02153952742701,2.883958704878,0.04806597841812,269.58832700377,4.49313878375983,562.434147078743,9.37390245199235,726.882435117366,12.1147072502562,292.845820074973,4.88076366823253,457.294108113596,7.62156846649634
168,"LP","DB","Acute","CH8",48,5.26,78,"","(2021-Sep-15 04:29:34)","M41",25.00533333,"25",-0.005805027,-0.005730287,4.4e-05,0.993100266,1.520127662,1.287505555,1.500555934,285.2767936,4.754613226,"mg O2","","(2021-Sep-15 14:37:35)","M9",24.93758333,-0.011549248,-0.011480755,0.000105957,0.99004927,3.038052906,0.593057236,3.020035513,612.5832684,10.20972114,24.94075,659.0862173,10.98477029,"mg O2","SMR",6,1,1,327.3064748,5.455107913,2.147329479,373.8094237,6.230157062,2.310339404,NA,NA,1.500555934336,0.02500926556876,3.222187991784,0.0537031331964,310.911244887483,5.18185408073148,624.666708845554,10.4111118140926,672.086946288291,11.2014491065044,313.75546395807,5.22925773336108,361.175701400808,6.01959502577291
169,"LP","DB","Acute","CH1",41,2.75,78,"","(2021-Sep-16 10:07:12)","M76",23.12272222,"23",-0.002564893,-0.002413059,2.18e-05,0.985794679,0.694829447,5.919692181,0.653697683,237.7082483,3.961804139,"mg O2","","(2021-Sep-16 11:11:59)","M1",23.01461111,-0.007219315,-0.007150003,3.23e-05,0.996374912,1.95779164,0.960095128,1.938994978,726.2153476,12.10358913,23.01461111,726.2153476,12.10358913,"mg O2","MMR",6,2,1,488.5070993,8.141784988,3.055070039,488.5070993,8.141784988,3.055070039,NA,NA,0.653697682825,0.01089496138225,1.9970922059,0.0332848701075,291.012612810983,4.85021021433255,760.347167733658,12.672452799051,760.347167733658,12.672452799051,469.334554922674,7.82224258471841,469.334554922674,7.82224258471841
170,"LP","DB","Acute","CH2",42,2.83,78,"","(2021-Sep-16 09:43:12)","M74",23.11144444,"23",-0.002486345,-0.002332923,3.73e-05,0.956623666,0.672834882,6.170582135,0.631317053,223.0802308,3.718003846,"mg O2","","(2021-Sep-16 11:23:59)","M2",22.98138889,-0.00786359,-0.007795871,4.43e-05,0.994293285,2.128548095,0.861178668,2.110217493,750.9670794,12.51611799,22.98138889,750.9670794,12.51611799,"mg O2","MMR",6,2,1,527.8868487,8.798114144,3.366354234,527.8868487,8.798114144,3.366354234,NA,NA,0.631317053164,0.01052195088418,2.125236834702,0.0354206139117,271.703863741542,4.52839772821372,785.345105335878,13.0890850889313,785.345105335878,13.0890850889313,513.641241594336,8.56068736071758,513.641241594336,8.56068736071758
171,"LP","DB","Acute","CH3",43,3.12,78,"","(2021-Sep-16 04:43:12)","M49",23.16811111,"23",-0.002566502,-0.002472778,2.45e-05,0.982854925,0.69184684,3.651812594,0.66658189,213.6480418,3.560800697,"mg O2","","(2021-Sep-16 11:35:59)","M3",22.9585,-0.007850501,-0.007786509,4.11e-05,0.995056057,2.118504724,0.815126974,2.101236221,691.1961252,11.51993542,22.9585,691.1961252,11.51993542,"mg O2","MMR",6,2,1,477.5480834,7.959134724,3.235209269,477.5480834,7.959134724,3.235209269,NA,NA,0.666581890416,0.01110969817464,2.156531910624,0.0359421985104,255.703962830967,4.26173271424839,719.973568738982,11.999559478983,719.973568738982,11.999559478983,464.269605908016,7.73782676473464,464.269605908016,7.73782676473464
172,"LP","DB","Acute","CH4",44,4.26,78,"","(2021-Sep-16 04:31:12)","M48",23.16661111,"23",-0.004406124,-0.004303795,1.96e-05,0.996340226,1.169667298,2.322432823,1.142502561,268.1930895,4.469884824,"mg O2","","(2021-Sep-16 11:47:59)","M4",23.00155556,-0.010235053,-0.010166181,3.02e-05,0.998435875,2.719617443,0.672909474,2.70131688,644.7056992,10.74509499,23.00155556,644.7056992,10.74509499,"mg O2","MMR",6,2,1,376.5126097,6.275210162,2.403886321,376.5126097,6.275210162,2.403886321,NA,NA,1.14250256127,0.01904170935024,2.746446278592,0.0457741046574,303.554206450916,5.05923677305008,663.089100061194,11.0514850044483,663.089100061194,11.0514850044483,359.534893610278,5.9922482313982,359.534893610278,5.9922482313982
173,"LP","DB","Acute","CH5",45,2.59,78,"","(2021-Sep-16 07:43:12)","M64",23.05133333,"23",-0.002281045,-0.002158293,2.65e-05,0.973919953,0.619248886,5.381394673,0.585924659,226.2257371,3.770428951,"mg O2","","(2021-Sep-16 11:59:59)","M5",22.90383333,-0.006663428,-0.006596044,2.17e-05,0.998069001,1.811359547,1.011241986,1.793042319,720.0973167,12.00162194,22.90383333,720.0973167,12.00162194,"mg O2","MMR",6,2,1,493.8715796,8.231192993,3.183091924,493.8715796,8.231192993,3.183091924,NA,NA,0.585924659089,0.00976541098309,1.865052050253,0.0310842008246,279.947772618743,4.6657962094874,755.783214894248,12.5963869096563,755.783214894248,12.5963869096563,475.835442275505,7.93059070016895,475.835442275505,7.93059070016895
174,"LP","DB","Acute","CH6",46,2.92,78,"","(2021-Sep-16 05:43:12)","M54",23.03722222,"23",-0.002488125,-0.00238263,2.31e-05,0.98348128,0.672510264,4.239913113,0.643996414,220.546717,3.675778616,"mg O2","","(2021-Sep-16 12:11:59)","M6",22.88477778,-0.008488163,-0.008417368,2.36e-05,0.998598004,2.296998636,0.834040134,2.277840746,804.8907228,13.41484538,22.88477778,804.8907228,13.41484538,"mg O2","MMR",6,2,1,584.3440059,9.739066764,3.649524844,584.3440059,9.739066764,3.649524844,NA,NA,0.64399641364,0.01073327355872,2.350280910576,0.0391713485096,267.114599203839,4.45190998592322,840.665432522135,14.0110905420356,840.665432522135,14.0110905420356,573.550833318296,9.55918055611237,573.550833318296,9.55918055611237
175,"LP","DB","Acute","CH7",47,4.95,78,"","(2021-Sep-16 09:07:12)","M71",23.05644444,"23",-0.003941837,-0.003807952,3.41e-05,0.985981052,1.036624315,3.396510735,1.001415259,202.3061129,3.371768549,"mg O2","","(2021-Sep-16 12:35:59)","M8",22.91794444,-0.00956354,-0.009488571,5.61e-05,0.993808709,2.517085413,0.783905466,2.497353843,510.7063074,8.511771791,22.91794444,510.7063074,8.511771791,"mg O2","MMR",6,2,1,308.4001945,5.140003242,2.524423509,308.4001945,5.140003242,2.524423509,NA,NA,1.001415258855,0.01669025431755,2.52799622163,0.04213327036545,222.89932777427,3.71498879697236,522.069281660975,8.70115469537183,522.069281660975,8.70115469537183,299.169953886705,4.98616589839947,299.169953886705,4.98616589839947
176,"LP","DB","Acute","CH8",48,4.93,78,"","(2021-Sep-16 05:19:12)","M52",23.02327778,"23",-0.004580081,-0.004487424,2.36e-05,0.995113211,1.204799338,2.023032338,1.180425858,239.4372937,3.990621562,"mg O2","","(2021-Sep-16 12:35:59)","M8",22.91794444,-0.01095377,-0.0108861,3.18e-05,0.998482536,2.885354368,0.617770832,2.86752949,593.6914058,9.894856763,22.91794444,593.6914058,9.894856763,"mg O2","MMR",6,2,1,354.2541121,5.904235201,2.479527715,354.2541121,5.904235201,2.479527715,NA,NA,1.180425857941,0.01967376430066,2.926898630594,0.04878164384159,264.001740556788,4.40002900964733,607.000771188968,10.1166795194753,607.000771188968,10.1166795194753,342.999030632179,5.71665050982799,342.999030632179,5.71665050982799
177,"LP","DB","Acute","CH1",41,2.67,78,"","(2021-Sep-16 23:16:16)","M29",20.98533333,"21",-0.002057392,-0.001964874,1.63e-05,0.983925771,0.557939958,4.496852385,0.532850221,199.5693713,3.326156189,"mg O2","","(2021-Sep-17 09:15:13)","M1",20.97083333,-0.007030141,-0.006960691,3.28e-05,0.996066505,1.907249022,0.987882489,1.888407643,715.3059253,11.92176542,20.97083333,715.3059253,11.92176542,"mg O2","MMR",6,3,1,515.7365539,8.595609232,3.584247024,515.7365539,8.595609232,3.584247024,NA,NA,0.532850221371,0.00888083702463,1.909866820551,0.0318311136714,245.618007699295,4.0936334624754,749.825428745404,12.497090477343,749.825428745404,12.497090477343,504.207421046109,8.40345701486756,504.207421046109,8.40345701486756
178,"LP","DB","Acute","CH2",42,2.81,78,"","(2021-Sep-17 02:44:16)","M45",20.976,"21",-0.002125858,-0.002013842,2.31e-05,0.969558405,0.575435739,5.269193133,0.545114918,193.9910741,3.233184568,"mg O2","","(2021-Sep-17 09:27:13)","M2",21.02477778,-0.006779958,-0.00671192,3.1e-05,0.996206491,1.835714435,1.003519839,1.817292677,651.3593823,10.85598971,21.02477778,651.3593823,10.85598971,"mg O2","MMR",6,3,1,457.3683083,7.622805138,3.357677076,457.3683083,7.622805138,3.357677076,NA,NA,0.545114918221,0.00908524863608,1.830319864263,0.0305053310851,236.574924828528,3.94291541340229,681.37418604926,11.3562364393847,681.37418604926,11.3562364393847,444.799261220732,7.41332102598244,444.799261220732,7.41332102598244
179,"LP","DB","Acute","CH3",43,3.04,78,"","(2021-Sep-17 04:15:16)","M52",21.01041667,"21",-0.002039935,-0.001934644,1.67e-05,0.982672853,0.550488625,5.161455745,0.522075398,171.7353284,2.862255474,"mg O2","","(2021-Sep-17 09:39:13)","M3",20.96066667,-0.00519191,-0.005127538,4.8e-05,0.984643786,1.402002715,1.239864137,1.384619786,463.0835406,7.71805901,20.96066667,463.0835406,7.71805901,"mg O2","MMR",6,3,1,291.3482122,4.855803536,2.696495502,291.3482122,4.855803536,2.696495502,NA,NA,0.522075398336,0.00870125664096,1.407773963424,0.0234628993904,206.500334407077,3.44167224091958,482.873909699315,8.04789849498859,482.873909699315,8.04789849498859,276.373575292238,4.60622625406901,276.373575292238,4.60622625406901
180,"LP","DB","Acute","CH4",44,4.19,78,"","(2021-Sep-17 05:33:16)","M58",21.01733333,"21",-0.00368709,-0.003562651,1.44e-05,0.99612084,0.979718795,3.374997061,0.946653314,225.9315786,3.76552631,"mg O2","","(2021-Sep-17 09:51:13)","M4",20.98683333,-0.009559192,-0.009489677,7.35e-05,0.989431971,2.54243919,0.72721151,2.523950279,612.6092911,10.21015485,20.98683333,612.6092911,10.21015485,"mg O2","MMR",6,3,1,386.6777125,6.444628542,2.71148148,386.6777125,6.444628542,2.71148148,NA,NA,0.946653314334,0.0157775552389,2.566832929709,0.0427805488215,256.48129853122,4.27468830885366,630.502508467233,10.5083751394052,630.502508467233,10.5083751394052,374.021209936013,6.23368683055154,374.021209936013,6.23368683055154
181,"LP","DB","Acute","CH5",45,2.49,78,"","(2021-Sep-17 00:47:16)","M36",20.921625,"21",-0.001768448,-0.001682395,1.75e-05,0.974850623,0.480727807,4.865986929,0.457335655,183.6689378,3.061148963,"mg O2","","(2021-Sep-17 10:03:13)","M5",20.92261111,-0.005619814,-0.005551562,4.31e-05,0.989405465,1.527870084,1.214487267,1.509314297,608.5944744,10.14324124,20.92261111,608.5944744,10.14324124,"mg O2","MMR",6,3,1,424.9255366,7.082092277,3.313540557,424.9255366,7.082092277,3.313540557,NA,NA,0.457335655122,0.00762226091787,1.515400241256,0.0252566706876,228.89518268057,3.81491971092741,639.779089915678,10.662984831928,639.779089915678,10.662984831928,410.883907235108,6.84806512100054,410.883907235108,6.84806512100054
182,"LP","DB","Acute","CH6",46,2.83,78,"","(2021-Sep-17 03:10:16)","M47",20.92245833,"21",-0.00208126,-0.001976162,1.42e-05,0.987920375,0.563213923,5.049746431,0.534773048,188.9657415,3.149429025,"mg O2","","(2021-Sep-17 10:15:13)","M6",20.95888889,-0.006692717,-0.006620862,3.52e-05,0.995007667,1.81185239,1.073629255,1.792399813,640.1427902,10.6690465,20.95888889,640.1427902,10.6690465,"mg O2","MMR",6,3,1,451.1770487,7.519617479,3.387612935,451.1770487,7.519617479,3.387612935,NA,NA,0.534773048445,0.00891288414075,1.811604096266,0.030193401595,230.153617360949,3.83589362268248,669.44746419682,11.1574577331277,669.44746419682,11.1574577331277,439.293846835871,7.32156411044525,439.293846835871,7.32156411044525
183,"LP","DB","Acute","CH7",47,4.89,78,"","(2021-Sep-16 23:16:16)","M29",20.937375,"21",-0.003585464,-0.003511457,4.53e-05,0.961893848,0.943679872,2.064087614,0.924201493,188.9982603,3.149971006,"mg O2","","(2021-Sep-17 10:27:13)","M7",20.92627778,-0.009443102,-0.009370672,6.28e-05,0.992072609,2.487426427,0.767019268,2.468347387,511.0450076,8.517416793,20.92627778,511.0450076,8.517416793,"mg O2","MMR",6,3,1,322.0467473,5.367445788,2.703966728,322.0467473,5.367445788,2.703966728,NA,NA,0.924201492867,0.01540335821934,2.499010087164,0.04165016811777,208.69264356596,3.47821072720353,522.67488183883,8.71124803030624,522.67488183883,8.71124803030624,313.98223827287,5.23303730310271,313.98223827287,5.23303730310271
184,"LP","DB","Acute","CH8",48,4.83,78,"","(2021-Sep-16 18:04:16)","M5",20.92320833,"21",-0.003613961,-0.003581432,4.36e-05,0.965675087,0.951960747,0.900097492,0.943392173,195.3192904,3.255321506,"mg O2","","(2021-Sep-17 10:39:13)","M8",20.89605556,-0.010531647,-0.010462453,5.11e-05,0.995775022,2.777953638,0.657009834,2.759702209,583.4465559,9.724109264,20.89605556,583.4465559,9.724109264,"mg O2","MMR",6,3,1,388.1272655,6.468787758,2.987142513,388.1272655,6.468787758,2.987142513,NA,NA,0.943392172632,0.01572320287398,2.818046864997,0.04696744774512,216.150266799818,3.60250444592586,597.023990014552,9.95039983255259,597.023990014552,9.95039983255259,380.873723214734,6.34789538662673,380.873723214734,6.34789538662673
185,"LP","DB","Acute","CH1",41,2.64,78,"","(2021-Sep-18 02:54:55)","M54",25.11441667,"25",-0.002645394,-0.00253528,4.35e-05,0.966383456,0.717684723,4.162483003,0.687811219,260.5345526,4.342242543,"mg O2","","(2021-Sep-18 09:24:54)","M1",25.00566667,-0.006965452,-0.00689614,4.64e-05,0.994683906,1.88493497,0.995086757,1.866178232,659.4269372,10.99044895,25.00566667,659.4269372,10.99044895,"mg O2","MMR",6,4,2,398.8923846,6.64820641,2.531053677,398.8923846,6.64820641,2.531053677,NA,NA,0.687811218864,0.01146352031352,1.740887114208,0.029014785228,321.300557845097,5.35500929700721,691.567784636926,11.526129740453,691.567784636926,11.526129740453,370.267226791829,6.17112044344575,370.267226791829,6.17112044344575
186,"LP","DB","Acute","CH2",42,2.79,78,"","(2021-Sep-18 03:49:55)","M59",25.09683333,"25",-0.002753845,-0.002633663,4.36e-05,0.968718648,0.745620145,4.36416634,0.713080042,255.5842443,4.259737405,"mg O2","","(2021-Sep-18 09:35:54)","M2",25.03858333,-0.007747642,-0.007679922,5.82e-05,0.993271429,2.096325945,0.874066768,2.078002656,731.6910762,12.19485127,25.03858333,731.6910762,12.19485127,"mg O2","MMR",6,4,2,476.1068319,7.935113865,2.862817613,476.1068319,7.935113865,2.862817613,NA,NA,0.713080041597,0.01188466735995,2.041418102598,0.0340236350433,312.088107357792,5.2014684559632,765.630132770608,12.7605022128435,765.630132770608,12.7605022128435,453.542025412816,7.55903375688027,453.542025412816,7.55903375688027
187,"LP","DB","Acute","CH3",43,2.99,78,"","(2021-Sep-18 08:46:55)","M86",25.07241667,"25",-0.0023824,-0.002255203,4.42e-05,0.956601725,0.64333379,5.339012912,0.608986116,203.6742864,3.394571439,"mg O2","","(2021-Sep-18 09:57:54)","M4",25.01366667,-0.005761771,-0.005695196,5.38e-05,0.989575819,1.554018813,1.155467439,1.536062632,498.7216336,8.312027227,25.01366667,498.7216336,8.312027227,"mg O2","MMR",6,4,2,295.0473473,4.917455788,2.448623449,295.0473473,4.917455788,2.448623449,NA,NA,0.608986116336,0.01014976860261,1.491177684464,0.02485296140873,245.634087500204,4.09390145713072,520.386163241201,8.6731027210345,520.386163241201,8.6731027210345,274.752075740997,4.57920126390378,274.752075740997,4.57920126390378
188,"LP","DB","Acute","CH4",44,4.12,78,"","(2021-Sep-18 01:04:55)","M44",25.06966667,"25",-0.004553277,-0.004494093,4.16e-05,0.989863508,1.211026071,1.299808903,1.195285047,290.1177298,4.835295496,"mg O2","","(2021-Sep-18 10:08:54)","M5",25.02383333,-0.011850054,-0.011777906,4.66e-05,0.998153931,3.153441525,0.608838789,3.13424215,768.1966053,12.80327676,25.02383333,768.1966053,12.80327676,"mg O2","MMR",6,4,2,478.0788755,7.967981259,2.647878866,478.0788755,7.967981259,2.647878866,NA,NA,1.195285046776,0.01992141744352,3.164970013836,0.0527495002512,330.342816863444,5.50571361363163,791.176569487086,13.1862761632677,791.176569487086,13.1862761632677,460.833752623642,7.68056254963604,460.833752623642,7.68056254963604
189,"LP","DB","Acute","CH5",45,2.48,78,"","(2021-Sep-18 05:06:55)","M66",24.985,"25",-0.002285846,-0.002171632,3.13e-05,0.976076502,0.621457584,4.996563197,0.590406063,238.0669611,3.967782685,"mg O2","","(2021-Sep-18 10:19:54)","M6",24.97833333,-0.00810654,-0.008035614,5.83e-05,0.993818843,2.204233009,0.874914815,2.184947848,884.5942704,14.74323784,24.97833333,884.5942704,14.74323784,"mg O2","MMR",6,4,2,646.5273093,10.77545515,3.715737229,646.5273093,10.77545515,3.715737229,NA,NA,0.590406063528,0.0098401010588,2.193793790592,0.0365632298432,296.902193116154,4.94836988526923,930.073539559833,15.5012256593306,930.073539559833,15.5012256593306,633.171346443679,10.5528557740613,633.171346443679,10.5528557740613
190,"LP","DB","Acute","CH6",46,2.8,78,"","(2021-Sep-18 03:49:55)","M59",25.00583333,"25",-0.002602321,-0.002494506,3.36e-05,0.979053401,0.704500464,4.143066667,0.67531254,241.18305,4.0197175,"mg O2","","(2021-Sep-18 10:30:54)","M7",24.95658333,-0.00786168,-0.007787289,6.67e-05,0.991415197,2.129446176,0.94624987,2.109296295,764.2377879,12.73729647,24.95658333,764.2377879,12.73729647,"mg O2","MMR",6,4,2,523.0547379,8.717578965,3.168704384,523.0547379,8.717578965,3.168704384,NA,NA,0.67531254,0.011255209,2.13986580612,0.035664430116,294.314282919607,4.90523804866011,799.570064653226,13.3261677494516,799.570064653226,13.3261677494516,505.25578173362,8.42092970079149,505.25578173362,8.42092970079149
191,"LP","DB","Acute","CH7",47,4.83,78,"","(2021-Sep-18 07:18:55)","M78",25.0275,"25",-0.003936081,-0.003809037,4.98e-05,0.980203658,1.036810863,3.227671976,1.003346009,207.732093,3.462201549,"mg O2","","(2021-Sep-18 10:52:54)","M9",24.97191667,-0.010358215,-0.010279165,8.69e-05,0.991627749,2.729223817,0.763158933,2.708395502,563.0759878,9.384599797,24.97191667,563.0759878,9.384599797,"mg O2","MMR",6,4,2,355.3438949,5.922398248,2.710587372,355.3438949,5.922398248,2.710587372,NA,NA,1.00334600919,0.01672243348167,2.719657021074,0.04532761701951,229.88690586004,3.83144842989401,576.179376702601,9.6029896120511,576.179376702601,9.6029896120511,346.292470842561,5.77154118215709,346.292470842561,5.77154118215709
192,"LP","DB","Acute","CH8",48,4.73,78,"","(2021-Sep-18 03:16:55)","M56",24.95233333,"25",-0.004591377,-0.004500904,5.6e-05,0.98203258,1.21107666,1.970504614,1.187212338,250.996266,4.1832711,"mg O2","","(2021-Sep-18 10:52:54)","M9",24.97191667,-0.01133316,-0.011261615,6.46e-05,0.996130742,2.992634354,0.631295781,2.97374198,639.5144042,10.6585734,24.97191667,639.5144042,10.6585734,"mg O2","MMR",6,4,2,388.5181382,6.475302304,2.547904056,388.5181382,6.475302304,2.547904056,NA,NA,1.18721233818,0.019786872303,3.024903131866,0.050415052182,278.809088062653,4.64681813437755,654.954051004989,10.9159008466693,654.954051004989,10.9159008466693,376.144962942335,6.26908271229178,376.144962942335,6.26908271229178
193,"UP","LF","Acute","CH1",49,17.01,317,"","(2021-Sep-21 10:33:42)","M74",27.04275,"27",-0.005253665,-0.004921438,1.91e-05,0.998214254,5.67376897,6.323710338,5.314976255,312.461861,5.207697683,"mg O2","","(2021-Sep-21 13:48:40)","M5",27.09183333,-0.008905934,-0.008871073,5.57e-05,0.997721728,9.63251543,0.391437452,9.594810157,579.3967486,9.656612477,26.78966667,687.0477896,11.45079649,"mg O2","SMR",7,1,1,266.9348876,4.448914793,1.854295903,374.5859286,6.24309881,2.198821281,NA,NA,5.31497625561,0.08858293758783,9.855538693686,0.16425897823377,275.917697898178,4.59862829800861,563.266261235988,9.38777102092385,667.920282040812,11.1320046974397,287.34856333781,4.78914272291524,392.002584142635,6.53337639943106
194,"UP","LF","Acute","CH2",50,14.51,317,"","(2021-Sep-21 10:00:42)","M71",27.03191667,"27",-0.004879517,-0.004595219,2.48e-05,0.996580774,5.313618236,5.826360079,5.004027704,344.8675192,5.747791987,"mg O2","","(2021-Sep-21 13:28:40)","M3",26.98933333,-0.008309126,-0.008264131,6.33e-05,0.996607873,9.063295539,0.541513533,9.014216567,643.4130312,10.72355052,26.782,771.1600091,12.85266682,"mg O2","SMR",7,1,1,298.545512,4.975758533,1.865681734,426.2924899,7.104874832,2.236105073,NA,NA,5.004027703592,0.08340046173137,9.335923082712,0.1555987180452,313.337563301805,5.2222927219996,629.5603079182,10.4926717986367,754.556885299214,12.575948089951,316.222744616395,5.27037907663706,441.219321997409,7.35365536795141
195,"UP","LF","Acute","CH3",51,16.17,317,"","(2021-Sep-21 10:00:42)","M71",27.03191667,"27",-0.005551467,-0.005252478,1.88e-05,0.998491655,6.012172211,5.385766802,5.688370636,351.7854444,5.86309074,"mg O2","","(2021-Sep-21 13:18:40)","M2",27.02266667,-0.010466815,-0.010403558,4.16e-05,0.999074177,11.36482577,0.604354988,11.29614188,733.9923247,12.23320541,27.02266667,733.9923247,12.23320541,"mg O2","MMR",7,1,1,382.2068803,6.370114672,2.086477245,382.2068803,6.370114672,2.086477245,NA,NA,5.688370635948,0.0948061772658,11.868655890399,0.1978109314797,313.47561688232,5.22459361470533,715.030176920844,11.9171696137238,715.030176920844,11.9171696137238,401.554560038524,6.69257599901846,401.554560038524,6.69257599901846
196,"UP","LF","Acute","CH4",52,12.52,317,"","(2021-Sep-21 11:28:42)","M79",27.03591667,"27",-0.005261672,-0.00490657,2.07e-05,0.997877818,5.767465798,6.748837644,5.378228895,429.570998,7.159516634,"mg O2","","(2021-Sep-21 13:38:40)","M4",27.07183333,-0.008678796,-0.008643247,5.34e-05,0.997790595,9.527755632,0.409606617,9.488729315,787.4464161,13.12410694,26.782,920.1159577,15.33526596,"mg O2","SMR",7,1,1,357.8754181,5.964590302,1.83309958,490.5449597,8.175749328,2.141941523,NA,NA,5.37822889496,0.08963714825768,9.858829129572,0.1643138188888,400.756884614347,6.67928141086107,775.132354218226,12.9188725752256,905.727213767884,15.0954535611575,374.375469603879,6.23959116436451,504.970329153537,8.41617215029639
197,"UP","LF","Acute","CH5",53,11.74,317,"","(2021-Sep-21 12:12:42)","M83",27.03658333,"27",-0.004324548,-0.003780812,1.64e-05,0.99778804,4.752401192,12.57324684,4.154870059,353.9071601,5.898452668,"mg O2","","(2021-Sep-21 13:48:40)","M5",27.09183333,-0.00727171,-0.007132101,4.15e-05,0.998039647,8.003185876,1.919891195,7.849533415,695.8806219,11.59801037,26.78966667,754.484757,12.57474595,"mg O2","SMR",7,1,1,341.9734618,5.699557697,1.966280144,400.5775969,6.676293282,2.131871977,NA,NA,4.154870059574,0.06924783432232,8.169638501106,0.1361606417438,333.998160769258,5.56663601250638,686.794172766701,11.4465695510464,744.633085390562,12.410551423176,352.796011997443,5.87993353854001,410.634924621304,6.84391541066965
198,"UP","LF","Acute","CH6",54,14.24,317,"","(2021-Sep-21 08:21:42)","M62",27.01591667,"27",-0.004246044,-0.003990981,2.99e-05,0.993475767,4.627916457,6.007069905,4.34991428,305.4715084,5.091191807,"mg O2","","(2021-Sep-21 14:08:40)","M7",27.11183333,-0.010256383,-0.010197287,8.82e-05,0.995680104,11.20686303,0.576189447,11.14229027,826.5793971,13.77632329,27.11183333,826.5793971,13.77632329,"mg O2","MMR",7,1,1,521.1078887,8.685131478,2.705913234,521.1078887,8.685131478,2.705913234,NA,NA,4.349914279616,0.07249857133168,11.770490614704,0.1961748436496,278.479623196084,4.64132705357195,809.401620932789,13.4900270204426,809.401620932789,13.4900270204426,530.921997736705,8.84869996687063,530.921997736705,8.84869996687063
199,"UP","LF","Acute","CH7",55,11.7,317,"","(2021-Sep-21 08:54:42)","M65",27.02666667,"27",-0.004235935,-0.003918627,2.05e-05,0.996775309,4.655631756,7.490865289,4.306884652,368.1097994,6.135163323,"mg O2","","(2021-Sep-21 14:28:40)","M9",27.0725,-0.006642564,-0.006538224,3.89e-05,0.997946024,7.305731521,1.570786045,7.19097411,625.8463107,10.43077185,26.78966667,793.9164164,13.23194027,"mg O2","SMR",7,1,1,257.7365113,4.295608522,1.700162049,425.806617,7.09677695,2.156738065,NA,NA,4.30688465298,0.0717814108791,7.32240183519,0.122040030645,347.614476873697,5.79357461424684,617.760139224977,10.2960023253517,783.658715475526,13.0609785879685,270.145662351281,4.50242771110485,436.04423860183,7.26740397372167
200,"UP","LF","Acute","CH8",56,10.05,317,"","(2021-Sep-21 09:05:42)","M66",27.02616667,"27",-0.003939149,-0.003507564,1.99e-05,0.996219989,4.352838013,10.95629515,3.875928233,385.6645008,6.427741679,"mg O2","","(2021-Sep-21 14:28:40)","M9",27.0725,-0.006585965,-0.006317136,4.28e-05,0.997342889,7.293034244,4.081843854,6.995343974,744.1855292,12.40309215,26.782,783.4120723,13.05686787,"mg O2","SMR",7,1,1,358.5210284,5.975350473,1.92961895,397.7475715,6.629126192,2.031330523,NA,NA,3.87592823304,0.06459880387395,7.47906456846,0.1246510761075,374.254327896819,6.23757213064323,739.129289479672,12.3188214880172,778.089314624766,12.9681552420908,364.874961582854,6.08124935737396,403.834986727947,6.73058311144752
